identifier	label	val_fold
35034d06-c56b-42d8-844a-455ed3cb9266	0	2
ca15d132-a0a2-4b97-94a1-5f66d2e0fdd2	0	2
45263131-2cea-4bad-81c6-99c8a39101c2	0	2
ff407776-b3a6-47dd-a445-6d2d3c5051f2	1	2
b92dc517-3a33-4208-a5a9-555667a7e417	0	2
1f8ce474-4cd0-4669-b11d-c55a8c3bffbe	0	2
b89675dd-e6f4-49c6-815c-f05147f5abe3	0	2
875c7165-1d1b-44b6-a353-a2ee7e9bd96c	0	2
6390b538-b774-4373-8e98-ce32bc762550	0	2
271de887-98f0-4e8a-87cd-04e2e98eabf9	0	2
62d01d7b-86a7-49bd-8738-0ffef7eb8a6a	0	2
72dcb8c0-b91f-4dd0-8e4a-8a868459d4f7	0	2
a0537ce0-94f9-4ec9-97b2-b752e82c1def	1	2
6584ab91-1d03-4172-86fb-44a4e3876b71	0	2
31583595-7a53-478c-aa1f-722966881037	0	2
94e6a8d4-e576-4a4e-a2d1-02dd5505d9e1	0	2
41f38697-267c-4bf8-ad4a-66fa5b03283a	1	2
5d5a1904-2d95-4d78-87ee-a786b4bc9042	1	2
1ee69fa7-752c-4883-87ae-48e51cc6c260	0	2
576daabe-d33f-4cf4-ba4b-81bf6d512050	1	2
a058c700-6cb0-4946-9fd0-febba15f5e3c	0	2
a975b0b4-0bfc-4760-8c04-5f2df94f8581	0	2
badd2bd1-0e7d-4b8f-b37f-11f2e2828202	0	2
89c6e7fc-210d-433f-b17d-a5660db3aafa	1	2
e70f3ba3-2f6e-4b40-acbd-44eae5d21fcb	0	2
e8209f88-5599-4762-9704-73030d37c4e9	0	2
eb4ece91-97b6-44c0-b87e-bfaf67000578	1	2
afe38858-b068-44c1-aa77-d16c50e4f344	0	2
9432abc4-4fc4-47e9-8edc-1e6e78566e49	0	2
03334274-78dd-4019-9e84-0b8ddd9e65c3	1	2
1e303ece-a47e-4f58-abb1-c4bd82d8735a	0	2
184b89e0-e515-4ad3-963c-df2e20ccdf5a	0	2
6c043778-780a-4d2d-8efe-bd621d7dfea2	0	2
601edf1b-a229-48fc-ac57-323b7e204776	0	2
e4130706-efc6-4d88-91ac-d1ff4cc11926	0	2
0961b108-8e90-4e5c-8d86-3d4b5c1552c0	1	2
7ef58847-27ac-49fe-a43e-31f55361c61c	0	2
facaeeb9-40ea-47fe-9d12-bb56cbfad3dc	0	2
ce9f3f3a-d6eb-4220-857d-1e998b93c6fd	0	2
61842748-33fe-4c92-adbe-93f6a3fbbc4b	0	2
3747c7a5-473b-4918-9946-c8808d89912d	1	2
fa680165-d667-4402-9225-fefc90ae5f9a	1	2
7c790102-d496-4457-b78e-d3914a0895a1	0	2
8f1932c8-de58-4d6a-8395-4d860249edca	0	2
f4501cf1-b5cf-4515-9d16-893fd135bdae	0	2
019ca3d4-7a85-4685-bd2a-7161fbc2aeef	1	2
18fa8a20-72c2-42d9-92d8-f316c4590d6e	0	2
829e8d5d-105f-4e38-a9ae-ff120666f90a	0	2
0eb4f250-5c79-486a-9b7f-5ae21f66a580	0	2
cb8e5160-bc00-45ba-91c3-c75004199e09	0	2
e0fa7770-8325-489c-8a39-7678e9255529	0	2
afce127e-89c9-43d6-89c2-0865fec12484	0	2
0eac67fd-8c04-46e0-9321-20072a2a3bab	0	2
16c63097-8668-4a09-af9d-0330075ceadb	0	2
2a5d6e0d-2b54-4331-8cfa-fe2307706de2	0	2
28457d40-7fc7-4fb1-9d9b-ad482a7d498c	0	2
6e892b0a-2ed0-4539-be21-f873ccd53240	0	2
0e64606d-b721-474a-9fdd-81c8c52784bc	0	2
8ec4e1df-d316-4e37-bfb7-57b3e6fb5c58	1	2
cd8451a6-88f9-4d73-993c-1961acb0a881	1	2
8439d8fa-04d4-4dcd-a38d-e86ba8c0eb87	0	2
f43e3794-1977-4a42-b634-aefaaf538785	0	2
eda80eb9-96fe-4bd0-8540-0a1b1421f033	0	2
a4c98924-329f-4a87-8563-2dc1652126c9	0	2
b86aff0a-fc33-4a90-b9b7-a48c17a87fd9	0	2
fdd92d05-0ecc-401a-ad70-4c6eb7e68983	0	2
03842775-7e11-497d-bdb2-40f4b9c429de	0	2
64b3fbfa-6b81-461c-bfe4-dbdbe045ea9a	0	2
0d8127be-a5df-4df7-86cf-893b0ce6bef3	0	2
8c6373c0-4003-4b8f-90db-ccdcf85cfae9	0	2
9d14281d-784d-4dfc-bbb8-e010729a6f64	0	2
24ab08f2-4911-4ca1-9269-95c0cf4fb294	0	2
8152d090-6e45-4ea7-a262-526aae60d04e	0	2
84d4c532-79df-4c56-ae26-904acdef3898	0	2
6c73835f-f7b4-4404-a3a2-4019bd4cee82	1	2
57a0a0f2-f24e-492a-8d58-6f8c71c554d2	0	2
c582ebda-4f87-4025-b537-1d65350d08d6	1	2
b07e4a58-eedb-4865-a602-483d312445b0	1	2
42c42d7f-856e-476b-8404-4993dce04b79	0	2
da1927cd-c0e4-471e-bd9c-d5ae5b539ece	0	2
0f7e5a71-913c-4a4a-9d6c-d102e659e015	0	2
6dbe6bc2-6894-43dd-808c-45bedae23208	1	2
fad6a705-f2da-4720-bd7e-e6e89a36e894	0	2
64e1ea86-1416-4f49-8edf-ad9bef7e53a8	0	2
31ea150a-b484-47fb-bc6e-c89532145d14	0	2
9e8e2a33-9031-4c46-a45a-077b0c7eb2a5	0	2
075ef2dc-b4d1-4f98-a2a5-7892243b711f	0	2
c431a36b-2c76-4665-8789-ba2ce2d17723	0	2
64181806-5d3d-4de4-bdf3-2f82e676cb54	0	2
552a778b-1c6f-47f0-addb-a101ac1e11d9	0	2
77078e3c-2023-4939-9ccb-810a1ea81166	0	2
21c417d9-575f-40e0-95ca-c6cb6b9b759d	0	2
a0c9fce1-9584-4ef7-8142-65ca50fab4d2	0	2
6e24e9d1-6a14-422b-b1fb-028ddf65d889	1	2
c58925f9-0f3c-4a81-a429-b5d6777a3b2d	0	2
9edd6d9c-4cdf-4342-a77e-27d7a917cb3b	0	2
4d211543-706e-412f-84d7-040e1057ae3f	0	2
7d85e748-1f1c-4ec8-8278-e7f61b8bc681	0	2
e63e06d1-449a-4964-a9b5-3371228ee5e8	0	2
601cd687-6abe-462d-ae8a-334d79dc8c51	1	2
27fc6e43-b97d-4544-a286-481abd358a55	0	2
06b53dfa-a5f1-4a06-9b2e-f4201d808d7a	0	2
7551eac9-854a-4470-b4b7-aff97c364827	0	2
9024a253-991c-4430-b1a7-ab9db123b71e	0	2
6f8e753c-c1a2-4626-adeb-8d845b46ed83	0	2
78fea154-249d-4d43-bc3f-373ab3e612fe	0	2
5182984f-347e-4eac-9c8c-55ef45fc462a	1	2
88e479b6-0046-477a-8666-17c6a3b44649	0	2
05d45a89-463f-44d2-b1f7-7378437ba018	0	2
e6ab65af-c8ac-4f04-97c6-82de593e4910	1	2
36133fb9-ea3d-4dcf-9b64-1e1e468961e7	1	2
6a767348-39b1-4246-ad19-fdec5e92fd4b	0	2
04ca2b26-cfcd-44bc-8519-0c13797e95bd	0	2
a5f0cf67-e450-4e06-9d9f-bc4cdeebfeee	0	2
be7efe28-a6bf-49b1-9bfd-6ccdee6749e8	0	2
14b26dba-1913-4651-96c7-54c55dd8652b	0	2
ca6b7ecd-051b-4e58-8ccb-bc4389167544	1	2
04dcfe0d-4321-4052-aecc-0d2093df50e0	0	2
123bde2f-ac40-4965-9e25-53819d26a4be	0	2
a8a4c802-d457-4552-a64f-1e4fe78d9cea	0	2
04220b4c-2a86-4191-99d3-2ce7c465e126	0	2
11a9b761-5d4e-4a87-9ec4-77d5b4da975c	1	2
ab053ce4-0953-462f-97ec-19e1fbb512f3	1	2
3ef7d71b-be7b-4905-b1ae-3670448cdede	0	2
52161e40-fee6-45dd-9a97-76dc2ee1c531	0	2
2c3d3ad7-5f0d-4196-9cd5-846d1da8f9c6	1	2
68a20f6f-139e-4166-9a1b-4b358136f29c	1	2
576a3080-0335-4839-a304-21d4f2f59290	0	2
a0b539d0-59fe-4519-9ae1-734c2f7be715	0	2
efd264b7-1fca-4148-a0ff-e06cf6c0ab3c	1	2
ac82a908-d7f0-4b9a-888f-83ee50feeed2	1	2
f4ec0fdc-a640-4b8a-9ae0-224af031109a	0	2
a0a841ca-956f-4b68-a194-bd22c928a10c	0	2
12ea10da-1b43-4e76-af38-d60bed5ff807	0	2
87a1de7b-7043-4f71-acec-c043738f047f	0	2
1f2ecaf0-c590-4e09-b7d2-26028c77d587	0	2
20b30a1e-7958-4608-8bf5-3bd798e56bc2	1	2
22de8d3a-a6c6-46c5-8355-44719e6fbdb1	1	2
82760d7b-3105-4aaa-aa22-324576ca1c81	0	2
7ec3317f-fa08-4f16-a99c-df0094012de2	0	2
3298a789-c8f3-4923-a68c-91be8b77d46b	0	2
97a43077-40eb-4230-a6bd-b5c9fe85f6cf	1	2
ac765500-1d8c-41e2-8193-e331b76343e6	0	2
4e799755-dbc1-4afe-8a1f-4872f38ca8e3	0	2
3b941740-76a6-49a4-9b6d-e0c1025a1638	0	2
fd9f2065-7f99-414c-807b-26bc3ee5cf63	1	2
8955a4fc-77e0-462f-aa2c-ee561e0d51fd	0	2
fcf94213-99f7-49b9-89aa-3b3457d09e65	1	2
1a7ee51c-c1bc-4d4f-9d9c-e3af27eef1fd	0	2
fdd9dd7a-9d67-4503-82fd-55468d9fc2d4	0	2
88d048b2-2a0a-4689-919c-e514a7bde114	0	2
59bc9ef7-fd81-47f2-bc11-13879e647f57	0	2
0dc0748d-1362-44d6-add3-dc59a95417d7	1	2
5acf4f9f-12c7-4550-9b01-0893435e2323	0	2
4ff78ba9-0dcf-4d90-80af-a7cf33412f24	0	2
6a51fdb4-b6cb-48ef-a54b-75672ee5ad01	0	2
94d7bcdc-efd0-4dc1-88e8-e0d7bd7818a3	1	2
43c4537e-4d98-4af3-96b1-5677acfa1dc2	0	2
dc180782-08fe-4129-9040-9dc1b0037b15	0	2
2fcf05d2-8637-4ff1-8951-653d9f8bc21e	1	2
c4010073-4f97-4087-aca0-5d1830e7e116	1	2
6a062e03-c573-4e2d-b638-e5f63507bd2d	1	2
c27d88af-7dec-4749-aa93-96d34fa51804	0	2
897e347f-729b-4a8a-bfa9-dab2baf003b5	0	2
6f69ca58-c611-4076-9abd-a0cabda404c0	0	2
8d44fa03-1cd4-46f4-9cf0-47ae0842fab1	1	2
e022e29b-924c-4650-befc-d07f37b87214	0	2
b5c8ec7a-6ec7-446f-91cf-cd8fe90ea3db	0	2
ac5f9b19-0361-47ee-9a70-fa482a813351	1	2
7f85151d-4d2d-4b78-9d92-5d6c17f4d352	0	2
1725cbf6-d505-49ff-a24f-81ae61f2af77	0	2
296457b0-ca7b-4c10-82d3-d6dedb60b181	0	2
e22e6c66-0850-403d-bdcf-f8272f4bef1e	0	2
42623267-1237-4cd5-b7ed-c588fcc0a57f	0	2
f6c01ea6-9298-49cc-a255-75d2f9e51aae	0	2
84b5b014-84ca-4c0d-97ff-0529dd9b3106	0	2
9ed29142-328a-49f5-965d-27aed4e0a5f3	0	2
3fd4d9ec-5903-428a-8ed5-d016cf4e649e	1	2
e1eda6d0-dce7-4789-aa7a-42d0ebe3e599	0	2
d3d6f2a3-2542-43ab-b687-732a15219f92	0	2
6e2a8de0-7b40-4ba8-a101-b27c9f1ce5dd	0	2
5eb208ae-e885-4eb8-b2f2-f37e67e878a3	0	2
cd5a3cbe-6948-4445-a90f-42ef8924ae41	1	2
a1000e94-e94f-4783-af45-03a2aa369b37	1	2
41188278-763f-4d93-bd95-dd127f966826	0	2
7bccc0a0-b851-489a-aa58-31a167148d62	1	2
6ee7e465-e10d-46bd-aee1-99efabccd604	0	2
b591a29a-e01a-4ee4-b7f4-1f8bf1d03c2f	1	2
5e1dc2cb-b5eb-44df-bedc-7d111c247c76	0	2
aa53cf16-bdbd-4a85-be45-2fa228d9b9a3	0	2
3d1f8bce-053c-42d4-b839-41c6a1a70ce4	0	2
b88343d6-4d48-420a-a596-ffc40460ea57	0	2
7477cbaa-2c7c-4eab-86d2-9d10b5eb1d41	0	2
faeb0dfd-466b-4a8b-9dfe-5e97821a5384	0	2
3859fff2-db94-48f2-ac86-ce53ca4e6797	0	2
fc13a075-2ca7-4380-a6f6-bc6462ee957d	1	2
d3849157-315f-44d7-93e7-4279ca0622c3	0	2
fde0bcd4-0002-4208-a441-e5aa2186b41b	0	2
e4eda658-0561-4cb6-9e35-b34c8ed78ecb	0	2
5384d0d9-dab8-41a9-a120-df4935494c64	0	2
f9beba85-b93d-443f-b0c6-93ff334fc85e	0	2
47c5e089-f39a-4af5-b2c2-f0531c2f1231	0	2
13a2b25e-6036-469b-af2e-6a94cb97a860	0	2
c7f91d66-8dfc-4157-bfd0-cad4368cba18	0	2
b1155316-4ad0-4c27-90bc-09bf4dbc621b	0	2
0fb9fe30-a373-4fac-9f94-9df96d7b3f85	0	2
bd528ee9-4158-4ed8-b13c-2804386106de	0	2
a9ea9d57-7dad-4e2d-9ffc-633f2ecaf93f	1	2
b9fc90dc-735e-4f22-980a-4f0f804dc1cc	1	2
f488133b-3c11-44a4-9f52-94d7d35b8608	1	2
1f8fb603-e736-49bb-947d-4074cffe468f	1	2
f9914f9c-ef26-4711-8da3-9244ab5192b8	0	2
2ed96417-fbb0-481b-ad53-96d10751f539	0	2
b377d072-73a0-47c3-8940-3c9859b4dea1	0	2
83f9818d-ebe6-4e71-b9a6-f2db5626187a	0	2
48b33cd9-00ac-47fa-a3ef-65f1eff31019	0	2
dabbb255-5c88-411e-bebd-6eb5af1fa797	0	2
ded91d9d-80c4-45f4-833b-201b941bfea8	0	2
c03783c0-80fc-422c-b2a5-d0e20504c515	0	2
7e82753b-33bd-4047-bfbe-6cf026dcd7be	0	2
f0d6674f-24a0-4186-9a91-d2e1ffbce88a	1	2
cc723ecb-8d75-45f2-a41b-3d25bdff0e60	0	2
4b7bb797-4891-46c4-9730-7ea768f1014d	0	2
f65cd3d6-cb17-4101-bda1-8e8bbb609ee6	1	2
8fd0e73a-2a08-4095-b2e9-56dc9b544714	1	2
ce6538fd-7a5d-429e-8c2f-0181307b9c11	0	2
ba42c5a1-e83c-4d01-98fe-8f04b6554e2c	0	2
73abda65-03bc-4fb8-a03b-ff788d1ef771	0	2
6727598a-e874-4da2-bf00-b368d1ff50ac	0	2
b686a09b-6598-4cd9-ad54-bf5c5dba83e7	0	2
8f607dc6-5a82-4e2b-bf61-e6aa6387ee22	0	2
3656cf35-0ca0-44f2-b284-95ca1d32f96d	0	2
a44af489-89df-4b9c-ab07-20bfb06657f2	1	2
e92d53b9-702d-453a-8654-a2d24ba0e08e	0	2
2370a66e-15d4-4db3-9a0a-a479604980d3	0	2
69035b96-e380-45e7-a4b6-c97e5bb61a37	1	2
2833a817-9f91-44a4-83ba-5b8e4e0081ea	0	2
d37f689e-8901-43ed-aa6a-41b140d4b0b1	0	2
4e84552a-0d00-4758-a5de-a00dbc74ad5c	0	2
f794fad7-8013-41ec-b28f-0890a8f624c1	0	2
93f9b3de-bb1c-478c-bde3-4549a53c73e5	0	2
415eeda9-803d-4831-a94d-4c0f482944eb	0	2
cc309938-482f-498d-bbc1-59a4af09d20e	0	2
c6148ade-5016-4f36-ad77-4190bdbb0c8c	0	2
0808708f-56fe-496c-a7d0-f97dde30c2ad	0	2
1836f187-ecb6-4214-b23d-92d506011bab	1	2
b832c7ee-8086-4b15-8afc-a5c44cf6c842	0	2
841a4505-9fe3-4eb3-9591-c73344b68bcd	0	2
f1b7acb5-f99a-413f-bf97-5e505cd6f38e	0	2
fd23dc41-2769-4421-976b-1ae717023ef9	0	2
bd3364a4-f41f-4285-8fc4-ad6de4372ec9	0	2
b5cc0bfd-3d9c-48df-a1bc-3dfa6b664055	0	2
965eebb8-fd9f-4295-8f79-8905b88feb69	1	2
8b660100-a0fc-4a70-ae22-68b373c7d7b9	1	2
100f4711-4058-48c4-8985-1c31839fe08c	0	2
7823b792-23ce-4125-ac95-00b21c4158d1	0	2
39553680-0a2b-4205-aa64-bbb13b061167	0	2
09d8b333-1642-44ef-b686-072615d5e9df	0	2
f6110e25-08c9-4331-ac2a-41a5fc8b4c9e	1	2
8abd80eb-9cea-4205-945b-ba4835520248	1	2
0baa98b3-4e94-4304-9bb8-ad49885ca4a5	0	2
a3fd4b6d-92d8-4d80-80b3-73baa16ac367	0	2
3e58764d-046a-4f97-804e-b82e57722705	0	2
3fa48655-80a0-4896-b900-94c7b315b0cd	0	2
d7806a5c-d593-43e4-ab06-680429bb4d96	1	2
79e6fbc4-34d1-411b-aa1e-d04fc32f4cd8	0	2
362285ce-80d3-4251-8a0d-1a267f27af45	0	2
0a8e0025-ebd5-4bd2-b963-be8de32f21bd	0	2
4ecc8309-074c-4175-92a3-f1faab8b2072	0	2
72301443-44a5-47b2-930a-50307935c980	0	2
b365df41-c2fb-48ff-8240-f010e7ef7c85	1	2
1496876b-5d0a-4bb3-8e9c-a85f3df725b7	1	2
76a797f4-0683-4904-bac9-4a6d8ebf9546	1	2
5892fe9a-e235-4a3c-be36-ecc825733655	0	2
361dfb22-2ae3-4dea-aaba-efafcf69805e	0	2
16a30d9e-70b4-470c-8e0a-11d8e98a8ea7	0	2
51b64037-47a7-41e0-983d-f32983e7ef7d	0	2
0955ce8b-0334-4ca1-8aac-2d58b2d87b60	0	2
533d612c-ac88-431b-a92d-62b45487ab65	0	2
f1bb1634-b5ca-4e69-86f6-a4c5872d865e	0	2
ea3567a9-6630-44e7-b03c-001a51c41956	0	2
b62129e1-17ec-4969-8c44-0fe91ddf9f17	0	2
664cb2c7-ae58-4a54-a000-e0a668f47de8	0	2
deab853d-65bf-4f54-baf9-af7fde59743a	1	2
1b670fca-60ee-45d3-9538-fa53086a7045	1	2
6fbc7520-bf6b-4cf6-93f1-070e0fe74b01	0	2
120f3c1d-d3a6-4e1b-823a-4e2059df03b9	0	2
7940e812-6b00-4325-afa6-ac8d5ee5fd4f	1	2
514895e2-0629-4e72-914c-e303ce3009dd	0	2
3c8048b2-b4d5-4ecf-b759-fdb03a90fe7b	1	2
b834d356-fe5f-43f6-aabc-31941006cc72	0	2
e4d67ae5-e06c-4a33-b057-bcaea6dbcb6d	1	2
0c0405dd-a779-464a-b8e2-bdd4bd0ea49c	0	2
387fdbe1-0048-4a50-9c84-2eb3b2e10873	0	2
2395164a-08e3-435b-a882-c990b2a4b193	0	2
2bf88914-6030-413b-8f1f-d29e8bbd934a	0	2
fa70c013-0143-46e6-876b-8d0131a2c09f	0	2
8786390a-402f-4899-9627-418691283169	0	2
9bb35695-2416-48a5-ba40-dbef549a2c6c	0	2
1cf812d8-7b64-4882-a27c-8be0be5fb64e	0	2
f1cd628e-bc45-4781-a308-5b2af180c4d7	0	2
2a19ea2f-69bd-47c5-b1ec-1878ac200378	1	2
35125315-e94a-41ce-8ef3-4fff5e3a502b	1	2
128a6c5c-714f-490e-b547-79102631ed75	0	2
6fb5e878-05be-4037-a941-0130824c44cd	0	2
3d35cd11-2915-4d79-b524-5a6ddb2fadd6	0	2
7bcc3430-961c-4c21-ad48-9725287efa77	1	2
0bb46a74-f6f6-486c-a589-abb8d0670f18	0	2
ce6270a2-c05f-4f5a-8dd8-eb55fab31f6f	1	2
ec11a859-c546-4a21-bc6e-b91c7f9f47e9	0	2
793aa769-c641-46f2-a038-64789c415043	1	2
47bf3ae5-53e8-4d38-9bef-c293b792c2a5	0	2
a7b5093b-1214-4737-9903-349c0d363745	0	2
ef2008ac-4a86-411c-a894-2302d3700df3	0	2
31a658c5-23fa-4598-85e8-261ae74461f8	0	2
87151c19-3432-4e40-8b47-60407a860802	1	2
1e4cbbcc-ebd7-488f-b06a-07638004378e	0	2
ba7b9080-1cda-4dd0-b36e-a2815b2205c7	1	2
49ce8068-56b4-4084-919b-5a62254f4cfc	0	2
80d7e56d-f692-4903-889a-0e053957f2f7	0	2
9e24caa0-7e15-4b49-b990-ca3cfb97544b	1	2
a08d9d62-bb18-4564-bf11-66bc0539b03e	0	2
2af69263-fa10-4c4c-afbe-bb3ab1ad1058	0	2
6e2bb2a4-9680-466b-b090-a58c10e11e52	0	2
21f5802a-0bbf-4000-bb9c-7768cfc17096	0	2
c7dde8a1-fad6-4b0b-8a6e-eb84bcf9eba0	1	2
eff5fe6e-8775-4c59-bd6c-347df14a36ed	0	2
76a6aee8-e08e-4751-9373-3991c742d6ce	0	2
3a2d64de-934c-4607-ab6d-9780977f26be	0	2
f9f70234-eee2-46c0-a8c0-751c756bbf2c	1	2
718860a7-ebd4-4979-b76d-2f865b38cb8c	0	2
8ddd8776-8897-4e53-8266-e32d110ef0e9	0	2
9f6c9bee-649e-43a1-9bea-3572a2a52700	0	2
e0879664-174c-4e2e-a7a0-d46e29b4441f	0	2
6cac0fbf-cb5c-4053-ac9b-3d793f76d4e9	0	2
e6b7768a-062e-4f90-b60b-df6d33f28c67	0	2
0306e008-dfb9-43d4-90c8-1601381be7b8	1	2
f2b1fa3c-0c45-47b8-8747-37096ade36d1	0	2
3f0e3985-63e7-471e-9e73-01561d973797	0	2
0c219fca-11f3-489d-adb5-1d13659f4399	1	2
ef49c055-16aa-42cc-abbb-56102603a2e9	0	2
03b05b90-57c9-4285-a92f-86c60792ab5e	1	2
ff08dd5b-0d7b-430a-8297-c39a739b0798	0	2
94a199fc-bf5e-43ff-90ec-e04bb3e171a5	0	2
6154c9af-b9d3-44a4-873d-fc6dbe49ff75	0	2
fec8955e-66a7-4119-804f-346396096d24	0	2
28ba14d9-5800-4865-b0c4-7c30aa321abc	0	2
01063958-5c8f-47e0-b954-c60a55e57877	0	2
ca267072-1f2d-4616-8652-05d4f4badbef	1	2
f39dbdc1-25b1-46e6-aef9-ec0ffe51b78e	0	2
bc856927-e5c1-496c-a1e6-e384fb4320db	0	2
01dd9ba2-0783-4322-ab00-5a1da938f173	0	2
3e44f41c-b91e-447e-94f3-169e7d99096b	0	2
86242a43-6432-46b6-a35e-e914e3d7bb35	1	2
b0fe98df-a464-4433-9259-23497d88566e	1	2
9e08560d-a354-414e-8f60-60e13ecdcd37	1	2
5029f67d-db77-4693-b663-f8925710754b	1	2
e54f2079-0e21-4c46-9f19-c2f8cd584626	1	2
65cff6f5-e73a-4812-b7db-6e204ef85464	0	2
d12a2418-34f6-4fde-a7ba-a7aa6842b629	0	2
3be5d9f4-d4ce-4ad1-8874-d2efe2303b1a	0	2
0d5a9318-73fe-485a-b84c-43e8ef90b3f4	1	2
ddd28837-2950-4447-b4c4-9c9dad789d81	0	2
29d5a99f-9357-4095-8aae-f645bc0f7fad	1	2
37b1c406-46b0-4283-b388-6c1a8213a597	0	2
6bbe3b85-8659-4929-ba35-bd794e56fc57	0	2
a58da80f-f727-49cc-a871-759278420cdd	1	2
85d4272e-9c52-44a5-b86d-02f22f07ae9c	0	2
b1db8ec4-e396-48db-bba0-4c361e57e98d	0	2
2fac69bf-99da-4328-b3c1-12462cefc8fd	1	2
bb9b50e5-4113-4ecb-bb9a-7e1cbe99dec5	1	2
4463ac3a-4e1b-4e12-a231-37723e466363	1	2
5bd98cae-7e16-417f-a719-2ab4b22d9019	0	2
fe39d8bb-9ee9-4f12-b44f-f5813fd86887	1	2
935be596-5c12-47f0-bc23-83739b2d3625	1	2
37d7f90e-3e32-4d92-aa1d-f3d992da7fd0	0	2
0d4aebce-177f-406c-9588-5f478c3e3573	1	2
07eacc84-080f-4ca1-ae4b-6de18661aac6	0	2
724147fb-90b1-4508-9282-ff1ff5d7e35f	0	2
c000448f-23de-436e-9a2a-e263f3950f08	0	2
e34963cb-ac9d-4174-a0dc-1806b3679c1a	0	2
8eb26d20-193a-405a-bdf1-bb8f61d4e3f6	1	2
edb81fc7-3ff6-4fff-b0b5-34fd214e33a4	0	2
595ffe41-f9bb-47b8-8f2b-4b37531d0496	1	2
b8d6a2dc-ecc2-43cb-a176-69d35eb3fac1	0	2
37631ca7-8c84-4701-90ba-7d1297015212	0	2
11e97d39-02d1-4e58-a986-3b714fbfdbbc	0	2
68bf63e6-5eb3-451b-81c3-f1240a3e6a6c	0	2
e60c2581-9a57-4814-b705-d84f13602b11	0	2
fbccee21-6d7d-4080-8f67-4905b15cc42c	0	2
332724b1-fddc-46c2-8d6b-8b691728091a	0	2
1f096b26-aa4f-45ca-aeba-40c78654b477	0	2
563cbae9-ac01-4993-8573-e3b2a0eeda5c	0	2
7684430d-4b8a-40a2-9365-39873cc2985d	1	2
0cf57d6a-0129-4da6-b410-dc406d5407e8	0	2
016236c1-191c-4821-96e0-1217284dc41d	0	2
71584db7-0ed4-44af-bd45-b0e34cbcd6aa	0	2
2420344f-43f5-4e33-b690-69fb1ffe36ee	1	2
dd63f157-8e2c-4e45-b35a-747c2540a8af	0	2
47f9d3e3-2f06-4232-b46d-2e061c0ad044	0	2
cf8ccc46-7f5a-44e9-8e91-6b237c1d6449	0	2
a903baeb-aea7-4b6d-a546-d05bda4312c3	0	2
84649544-1149-4f79-b2c5-b32c19557c85	0	2
6febae72-46b8-42a8-9aa7-523b6e98b3c8	1	2
a8f6e491-712e-42ff-b7b7-9dcf6ebb3377	0	2
ab728c69-9812-4fbe-8b88-e4ae1a846422	0	2
11e7bb4f-4bd6-4c4e-b98e-70aa36126f45	0	2
b7fa63b8-9758-4bd7-99f8-3e63c978a3c8	0	2
a6a41e36-5145-478e-835b-7caa5cc82119	0	2
bf3565bf-3888-48dc-b2e5-e92614ddd074	0	2
b1d3dd4b-6253-4ec5-8849-aee59e98ea48	0	2
96d57c32-e272-47c3-97b0-cbb39533393b	0	2
fd87fdb3-e8e1-467a-bc7e-15750fbfef76	0	2
af8055eb-b816-4e63-ae97-720a74e47c84	1	2
8b0ae824-1842-4f52-9ecf-50f43c937a54	0	2
a54abbf2-b5ec-471d-bd55-361730d70eea	0	2
befd36a0-39a9-4cbc-a478-4b2f1263fda1	0	2
86e3c4a4-318b-404d-a547-5f8fc3690a67	0	2
dd7c7daf-7254-48d9-a462-b5ae5c560260	0	2
e061e17c-cc8f-471b-a2cb-870346ca46ea	1	2
8e2fbf0b-dd36-48e6-8861-b2d7c92f66bf	1	2
ccc4d85e-3302-4808-bf25-19b3ffc71d11	1	2
69c5be63-ae38-4eea-ab30-ee5c0d17f6e0	0	2
52505005-7074-4261-9e6e-8a9cb7f6c967	0	2
21c58189-7029-4579-b500-ad7c7bb153fe	0	2
0786307c-1931-4b71-919d-dc4c33ae22bf	1	2
f0a70e05-e8f8-42e1-b39f-6ce5321ce26d	0	2
c76a22ba-6d92-4e05-ae47-e2a1214c6889	1	2
6f308be3-fe6f-4d2e-8c9b-ac50d9dde46d	0	2
67386070-3905-40f7-a448-418ed1ea1c19	0	2
a1066f38-e2a7-4373-bc68-1ab3600f4646	0	2
d9620906-07dd-4bcb-827c-cabc5c093eb6	1	2
1f2de98c-508f-4f81-a4cd-a7656741e3ba	0	2
429219c8-5d2f-4a8c-9dd2-dd1f7e116c65	0	2
67143c0f-73d9-4295-8fd4-ab35980c7149	0	2
2e5df1f4-64f6-4c71-932a-a5ef2324e8b2	0	2
215cec43-c190-4818-88a1-8eb9cc44f52a	0	2
490d302b-64ad-4fa2-9efc-a431486092df	0	2
29b53800-fd31-42d6-9eda-c678d1d6c772	0	2
bb1aa60c-57ca-48a6-b4b7-34e9a2f8392f	0	2
42f15ac8-5a04-4042-bc8a-c07c3972902c	0	2
ce9180a3-8a45-42dd-8687-81ce6137c9a1	1	2
1fc18ed0-de87-431f-a536-bdafb8aa7918	0	2
7221f352-7084-4431-8289-afb853ec3aa9	0	2
a8775c78-38b0-45a1-acf3-ee83d9c8e4f1	0	2
ee208581-0baa-41fe-8184-cd6b8f5254c2	1	2
9cc31387-d8a0-455b-aabe-3b3604694271	1	2
7dcbf9ba-3fad-4760-86fc-aeb51a46d15d	1	2
8c2c4dc9-4439-42ea-9580-899dee265bc7	0	2
